track_title,album_title,album_release_date,track_composers,track_genres,track_styles,track_moods,track_themes,album_duration,album_styles,album_recording_date,album_recording_location,album_moods,album_themes,album_rating
Half,The Classic Album Selection,2012,Ben Shepherd,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Alternative Metal, Heavy Metal","Brooding, Dramatic, Druggy, Eerie, Hypnotic, Ominous, Detached, Trippy",,05:27:58,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Organic, Aggressive, Brooding, Confrontational, Intense, Rousing, Street-Smart, Swaggering, Urgent, Virile","Anger/Hostility, Cool & Cocky, Drinking, Drugs, Late Night, Motivation, Night Driving, Nighttime, Open Road, Road Trip",4.0
Like Suicide,The Classic Album Selection,2012,Chris Cornell,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Earnest, Sad, Self-Conscious, Gloomy, Literate, Reflective, Somber, Bitter, Paranoid, Acerbic, Angst-Ridden, Brooding, Cerebral, Organic, Poignant","Regret, Loss/Grief, Imagination, In Love, Introspection, Rainy Day, Reflection",05:27:58,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Organic, Aggressive, Brooding, Confrontational, Intense, Rousing, Street-Smart, Swaggering, Urgent, Virile","Anger/Hostility, Cool & Cocky, Drinking, Drugs, Late Night, Motivation, Night Driving, Nighttime, Open Road, Road Trip",4.0
She Likes Surprises,The Classic Album Selection,2012,,,,,,05:27:58,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Organic, Aggressive, Brooding, Confrontational, Intense, Rousing, Street-Smart, Swaggering, Urgent, Virile","Anger/Hostility, Cool & Cocky, Drinking, Drugs, Late Night, Motivation, Night Driving, Nighttime, Open Road, Road Trip",4.0
Pretty Noose,The Classic Album Selection,2012,Chris Cornell,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Bitter, Paranoid, Earnest, Harsh, Hostile, Tense/Anxious, Urgent, Volatile, Aggressive, Gloomy, Literate, Snide, Acerbic, Angst-Ridden, Cerebral, Confrontational, Fiery, Organic, Self-Conscious","Imagination, Introspection, Reflection",05:27:58,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Organic, Aggressive, Brooding, Confrontational, Intense, Rousing, Street-Smart, Swaggering, Urgent, Virile","Anger/Hostility, Cool & Cocky, Drinking, Drugs, Late Night, Motivation, Night Driving, Nighttime, Open Road, Road Trip",4.0
Rhinosaur,The Classic Album Selection,2012,"Matt Cameron, Chris Cornell",Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Bitter, Paranoid, Earnest, Harsh, Hostile, Tense/Anxious, Urgent, Volatile, Aggressive, Gloomy, Literate, Snide, Acerbic, Angst-Ridden, Cerebral, Confrontational, Fiery, Organic, Self-Conscious","Imagination, Introspection, Reflection",05:27:58,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Organic, Aggressive, Brooding, Confrontational, Intense, Rousing, Street-Smart, Swaggering, Urgent, Virile","Anger/Hostility, Cool & Cocky, Drinking, Drugs, Late Night, Motivation, Night Driving, Nighttime, Open Road, Road Trip",4.0
Zero Chance,The Classic Album Selection,2012,"Chris Cornell, Ben Shepherd",Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Self-Conscious, Tense/Anxious, Volatile, Gloomy, Literate, Angst-Ridden, Cerebral, Confrontational, Organic, Searching, Somber","Introspection, Reflection, Regret",05:27:58,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Organic, Aggressive, Brooding, Confrontational, Intense, Rousing, Street-Smart, Swaggering, Urgent, Virile","Anger/Hostility, Cool & Cocky, Drinking, Drugs, Late Night, Motivation, Night Driving, Nighttime, Open Road, Road Trip",4.0
Dusty,The Classic Album Selection,2012,"Chris Cornell, Ben Shepherd",Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Self-Conscious, Tense/Anxious, Volatile, Gloomy, Literate, Angst-Ridden, Cerebral, Confrontational, Organic, Searching, Somber","Introspection, Reflection, Regret",05:27:58,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Organic, Aggressive, Brooding, Confrontational, Intense, Rousing, Street-Smart, Swaggering, Urgent, Virile","Anger/Hostility, Cool & Cocky, Drinking, Drugs, Late Night, Motivation, Night Driving, Nighttime, Open Road, Road Trip",4.0
Ty Cobb,The Classic Album Selection,2012,"Chris Cornell, Ben Shepherd",Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Aggressive, Angst-Ridden, Fiery, Intense, Self-Conscious, Tense/Anxious, Volatile, Literate, Energetic, Cerebral, Confrontational, Dramatic, Organic",Politics/Society,05:27:58,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Organic, Aggressive, Brooding, Confrontational, Intense, Rousing, Street-Smart, Swaggering, Urgent, Virile","Anger/Hostility, Cool & Cocky, Drinking, Drugs, Late Night, Motivation, Night Driving, Nighttime, Open Road, Road Trip",4.0
Blow Up the Outside World,The Classic Album Selection,2012,Chris Cornell,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Angst-Ridden, Gloomy, Literate, Nihilistic, Organic, Self-Conscious, Tense/Anxious, Volatile, Cerebral, Confrontational, Searching, Somber","Introspection, Reflection, Regret",05:27:58,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Organic, Aggressive, Brooding, Confrontational, Intense, Rousing, Street-Smart, Swaggering, Urgent, Virile","Anger/Hostility, Cool & Cocky, Drinking, Drugs, Late Night, Motivation, Night Driving, Nighttime, Open Road, Road Trip",4.0
Burden in My Hand,The Classic Album Selection,2012,Chris Cornell,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Angst-Ridden, Searching, Self-Conscious, Tense/Anxious, Volatile, Cerebral, Gloomy, Literate, Confrontational, Organic, Somber","Feeling Blue, In Love, Introspection, Reflection, Regret",05:27:58,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Organic, Aggressive, Brooding, Confrontational, Intense, Rousing, Street-Smart, Swaggering, Urgent, Virile","Anger/Hostility, Cool & Cocky, Drinking, Drugs, Late Night, Motivation, Night Driving, Nighttime, Open Road, Road Trip",4.0
Never Named,The Classic Album Selection,2012,"Chris Cornell, Ben Shepherd",Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Self-Conscious, Tense/Anxious, Volatile, Gloomy, Literate, Angst-Ridden, Cerebral, Confrontational, Organic, Searching, Somber","Introspection, Reflection, Regret",05:27:58,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Organic, Aggressive, Brooding, Confrontational, Intense, Rousing, Street-Smart, Swaggering, Urgent, Virile","Anger/Hostility, Cool & Cocky, Drinking, Drugs, Late Night, Motivation, Night Driving, Nighttime, Open Road, Road Trip",4.0
Applebite,The Classic Album Selection,2012,"Matt Cameron, Chris Cornell",Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Metal, Alternative Pop/Rock, Heavy Metal","Angst-Ridden, Bitter, Paranoid, Self-Conscious, Cerebral, Suffocating, Tense/Anxious, Urgent, Aggressive, Gloomy, Literate, Snide, Acerbic, Confrontational, Earnest, Fiery, Organic, Hostile, Volatile, Harsh","Imagination, Introspection, Reflection",05:27:58,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Organic, Aggressive, Brooding, Confrontational, Intense, Rousing, Street-Smart, Swaggering, Urgent, Virile","Anger/Hostility, Cool & Cocky, Drinking, Drugs, Late Night, Motivation, Night Driving, Nighttime, Open Road, Road Trip",4.0
Never the Machine Forever,The Classic Album Selection,2012,Kim Thayil,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Metal, Alternative Pop/Rock, Heavy Metal","Angst-Ridden, Bitter, Paranoid, Self-Conscious, Cerebral, Suffocating, Tense/Anxious, Urgent, Aggressive, Gloomy, Literate, Snide, Acerbic, Confrontational, Earnest, Fiery, Organic, Hostile, Volatile, Harsh","Imagination, Introspection, Reflection",05:27:58,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Organic, Aggressive, Brooding, Confrontational, Intense, Rousing, Street-Smart, Swaggering, Urgent, Virile","Anger/Hostility, Cool & Cocky, Drinking, Drugs, Late Night, Motivation, Night Driving, Nighttime, Open Road, Road Trip",4.0
Tighter & Tighter,The Classic Album Selection,2012,Chris Cornell,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Metal, Alternative Pop/Rock, Heavy Metal","Angst-Ridden, Bitter, Paranoid, Self-Conscious, Cerebral, Suffocating, Tense/Anxious, Urgent, Aggressive, Fiery, Gloomy, Hostile, Literate, Somber, Snide, Acerbic, Confrontational, Earnest, Organic, Volatile, Harsh","Imagination, Solitude",05:27:58,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Organic, Aggressive, Brooding, Confrontational, Intense, Rousing, Street-Smart, Swaggering, Urgent, Virile","Anger/Hostility, Cool & Cocky, Drinking, Drugs, Late Night, Motivation, Night Driving, Nighttime, Open Road, Road Trip",4.0
No Attention,The Classic Album Selection,2012,Chris Cornell,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Metal, Alternative Pop/Rock, Heavy Metal","Angst-Ridden, Bitter, Paranoid, Self-Conscious, Cerebral, Suffocating, Tense/Anxious, Urgent, Aggressive, Gloomy, Literate, Snide, Acerbic, Confrontational, Earnest, Fiery, Organic, Hostile, Volatile, Harsh","Imagination, Introspection, Reflection",05:27:58,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Organic, Aggressive, Brooding, Confrontational, Intense, Rousing, Street-Smart, Swaggering, Urgent, Virile","Anger/Hostility, Cool & Cocky, Drinking, Drugs, Late Night, Motivation, Night Driving, Nighttime, Open Road, Road Trip",4.0
Switch Opens,The Classic Album Selection,2012,"Chris Cornell, Ben Shepherd",Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Metal, Alternative Pop/Rock, Heavy Metal","Angst-Ridden, Bitter, Paranoid, Self-Conscious, Cerebral, Suffocating, Tense/Anxious, Urgent, Aggressive, Gloomy, Literate, Snide, Acerbic, Confrontational, Earnest, Fiery, Organic, Hostile, Volatile, Harsh","Imagination, Introspection, Reflection",05:27:58,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Organic, Aggressive, Brooding, Confrontational, Intense, Rousing, Street-Smart, Swaggering, Urgent, Virile","Anger/Hostility, Cool & Cocky, Drinking, Drugs, Late Night, Motivation, Night Driving, Nighttime, Open Road, Road Trip",4.0
Overfloater,The Classic Album Selection,2012,Chris Cornell,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Metal, Alternative Pop/Rock, Heavy Metal","Cerebral, Suffocating, Gloomy, Literate, Angst-Ridden, Confrontational, Earnest, Organic, Self-Conscious, Snide, Tense/Anxious, Acerbic, Brooding, Ominous, Paranoid, Volatile, Bitter","Imagination, Introspection, Reflection",05:27:58,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Organic, Aggressive, Brooding, Confrontational, Intense, Rousing, Street-Smart, Swaggering, Urgent, Virile","Anger/Hostility, Cool & Cocky, Drinking, Drugs, Late Night, Motivation, Night Driving, Nighttime, Open Road, Road Trip",4.0
An Unkind,The Classic Album Selection,2012,Ben Shepherd,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Angst-Ridden, Bitter, Paranoid, Self-Conscious, Cerebral, Suffocating, Tense/Anxious, Urgent, Aggressive, Fiery, Gloomy, Literate, Snide, Acerbic, Confrontational, Earnest, Organic, Hostile, Volatile, Harsh","Imagination, Introspection, Reflection",05:27:58,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Organic, Aggressive, Brooding, Confrontational, Intense, Rousing, Street-Smart, Swaggering, Urgent, Virile","Anger/Hostility, Cool & Cocky, Drinking, Drugs, Late Night, Motivation, Night Driving, Nighttime, Open Road, Road Trip",4.0
Boot Camp,The Classic Album Selection,2012,Chris Cornell,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Angst-Ridden, Bitter, Paranoid, Cerebral, Tense/Anxious, Urgent, Gloomy, Organic, Searching, Somber, Earnest, Acerbic, Atmospheric, Brooding","Solitude, Introspection",05:27:58,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Organic, Aggressive, Brooding, Confrontational, Intense, Rousing, Street-Smart, Swaggering, Urgent, Virile","Anger/Hostility, Cool & Cocky, Drinking, Drugs, Late Night, Motivation, Night Driving, Nighttime, Open Road, Road Trip",4.0
Spoonman,The Classic Album Selection,2012,Chris Cornell,Pop/Rock,"Grunge, Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Heavy Metal, Hard Rock","Aggressive, Confident, Energetic, Celebratory, Fiery, Tense/Anxious, Harsh, Intense, Menacing, Rambunctious, Uncompromising, Volatile","Sports, Victory, Guys Night Out, Imagination, The Great Outdoors, Exercise/Workout, Hanging Out, Partying, Politics/Society, Summer, TGIF",05:27:58,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Organic, Aggressive, Brooding, Confrontational, Intense, Rousing, Street-Smart, Swaggering, Urgent, Virile","Anger/Hostility, Cool & Cocky, Drinking, Drugs, Late Night, Motivation, Night Driving, Nighttime, Open Road, Road Trip",4.0
Searching with My Good Eye Closed,The Classic Album Selection,2012,Chris Cornell,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Metal, Alternative Pop/Rock, Heavy Metal","Bitter, Paranoid, Earnest, Harsh, Hostile, Tense/Anxious, Urgent, Volatile, Aggressive, Gloomy, Literate, Snide, Acerbic, Angst-Ridden, Cerebral, Confrontational, Fiery, Organic, Self-Conscious","Introspection, Reflection",05:27:58,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Organic, Aggressive, Brooding, Confrontational, Intense, Rousing, Street-Smart, Swaggering, Urgent, Virile","Anger/Hostility, Cool & Cocky, Drinking, Drugs, Late Night, Motivation, Night Driving, Nighttime, Open Road, Road Trip",4.0
Let Me Drown,The Classic Album Selection,2012,Chris Cornell,Pop/Rock,"Alternative Metal, Heavy Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Hostile, Tense/Anxious, Urgent, Volatile, Aggressive, Angst-Ridden, Fiery, Gloomy, Self-Conscious, Bitter, Literate, Paranoid, Snide, Acerbic, Cerebral, Confrontational, Organic, Harsh, Earnest","Imagination, Introspection, Reflection, School",05:27:58,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Organic, Aggressive, Brooding, Confrontational, Intense, Rousing, Street-Smart, Swaggering, Urgent, Virile","Anger/Hostility, Cool & Cocky, Drinking, Drugs, Late Night, Motivation, Night Driving, Nighttime, Open Road, Road Trip",4.0
Head Down,The Classic Album Selection,2012,Ben Shepherd,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Bitter, Paranoid, Earnest, Harsh, Hostile, Tense/Anxious, Urgent, Volatile, Aggressive, Gloomy, Literate, Snide, Acerbic, Angst-Ridden, Cerebral, Confrontational, Fiery, Organic, Self-Conscious","Imagination, Introspection, Politics/Society, Reflection",05:27:58,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Organic, Aggressive, Brooding, Confrontational, Intense, Rousing, Street-Smart, Swaggering, Urgent, Virile","Anger/Hostility, Cool & Cocky, Drinking, Drugs, Late Night, Motivation, Night Driving, Nighttime, Open Road, Road Trip",4.0
Outshined,The Classic Album Selection,2012,Chris Cornell,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Grunge, Heavy Metal, Alternative/Indie Rock","Angst-Ridden, Bitter, Paranoid, Self-Conscious, Cerebral, Gloomy, Ominous, Suffocating, Tense/Anxious, Urgent, Aggressive, Fiery, Harsh, Literate, Snide, Acerbic, Confrontational, Earnest, Organic, Hostile, Volatile","Empowerment, Exercise/Workout, Feeling Blue, Guys Night Out, Motivation, Sports",05:27:58,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Organic, Aggressive, Brooding, Confrontational, Intense, Rousing, Street-Smart, Swaggering, Urgent, Virile","Anger/Hostility, Cool & Cocky, Drinking, Drugs, Late Night, Motivation, Night Driving, Nighttime, Open Road, Road Trip",4.0
Rusty Cage,The Classic Album Selection,2012,Chris Cornell,Pop/Rock,"Alternative Metal, Alternative/Indie Rock, Grunge, Heavy Metal","Confrontational, Intense, Reflective, Aggressive, Cathartic, Dramatic, Menacing, Visceral, Angst-Ridden, Fiery, Harsh, Plaintive, Uncompromising","Empowerment, Freedom, Motivation, Victory, Exercise/Workout, Guys Night Out, Hanging Out, Homecoming, Revolution, Sports, The Great Outdoors, Cool & Cocky",05:27:58,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",1989,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Organic, Aggressive, Brooding, Confrontational, Intense, Rousing, Street-Smart, Swaggering, Urgent, Virile","Anger/Hostility, Cool & Cocky, Drinking, Drugs, Late Night, Motivation, Night Driving, Nighttime, Open Road, Road Trip",4.0
